Geneid	Chr	Start	End	Strand	Length	elt2D_sorted_1	elt2D_sorted_2	elt2D_sorted_3	elt2D_sorted_4	elt2Delt7D_sorted_1	elt2Delt7D_sorted_2	elt2Delt7D_sorted_3	wt_sorted_1	wt_sorted_2	wt_sorted_3	wt_sorted_4	elt7D_sorted_1	elt7D_sorted_2	elt7D_sorted_3
WBGene00008807	X	10520817	10520933	-	117	0	0	0	0	1	0	0	1	2	3	0	1	1	0
WBGene00008806	X	10521806	10521963	-	158	19	43	25	15	26	39	13	55	47	51	66	31	22	19
WBGene00008805	X	10528162	10528437	+	276	11	12	5	23	15	8	4	15	33	19	26	12	10	5
WBGene00045480	X;X	10528002;10528337	10528123;10528392	-;-	178	44	58	48	56	28	20	8	49	34	33	48	14	9	7
WBGene00010340	X	10532311	10532677	+	367	104	142	115	127	45	28	18	73	24	37	49	35	21	16
WBGene00010342	X	10537141	10537226	-	86	0	0	0	1	0	0	0	8	8	3	2	0	1	2
WBGene00006364	X	10549123	10549509	-	387	32	55	30	47	77	43	17	120	105	123	120	42	48	38
WBGene00010345	X	10566526	10566668	+	143	3	1	0	1	0	0	1	3	2	4	3	0	2	2
WBGene00010199	X;X;X;X;X;X;X	10574325;10574325;10574325;10574325;10575124;10575220;10575220	10574641;10575698;10574641;10575066;10575709;10575718;10575718	+;+;+;+;+;+;+	1394	239	419	244	296	424	350	346	400	333	432	370	230	207	185
WBGene00003733	X;X;X;X	10580419;10580600;10580690;10580737	10580440;10580639;10581054;10581054	+;+;+;+	427	73	110	76	62	94	54	49	85	69	57	46	43	39	32
WBGene00010200	X	10581062	10581066	-	5	0	2	0	0	1	0	1	3	4	1	0	0	1	1
WBGene00004749	X;X	10589780;10589780	10590354;10590354	-;-	575	360	486	382	325	512	505	470	762	689	827	789	502	509	423
WBGene00001462	X	10605572	10605828	+	257	146	322	138	192	401	334	218	271	367	239	313	174	183	200
WBGene00000018	X;X;X	10605832;10605832;10605832	10606198;10606198;10606198	-;-;-	367	35	44	28	43	48	37	11	48	41	53	39	30	16	25
WBGene00010902	X	10626518	10626604	-	87	14	29	15	19	45	41	15	60	28	32	44	24	21	13
WBGene00000908	X;X;X;X	10665482;10665482;10665482;10665482	10666874;10666869;10666874;10666869	+;+;+;+	1393	352	535	342	405	575	447	571	615	592	584	575	408	367	372
WBGene00008745	X	10675706	10675997	-	292	450	569	348	415	521	401	341	463	329	325	487	187	172	157
WBGene00008747	X;X	10682758;10682758	10682963;10682963	+;+	206	5	7	3	5	4	2	3	9	16	7	11	3	2	1
WBGene00008748	X	10694381	10694461	+	81	39	53	23	35	41	17	53	66	31	30	29	24	35	30
WBGene00008749	X	10697712	10697894	+	183	9	24	10	16	15	12	13	25	19	29	46	16	12	9
WBGene00006468	X	10697854	10698177	-	324	9	18	10	17	32	27	16	54	39	49	47	15	13	13
WBGene00011317	X;X	10716318;10716322	10716394;10716394	-;-	77	5	5	7	5	27	19	5	46	20	33	46	22	16	15
WBGene00011315	X	10719554	10719766	-	213	12	13	11	25	20	17	14	99	50	70	58	17	21	19
WBGene00001202	X	10744187	10744355	+	169	3	8	2	3	3	10	5	9	8	4	8	1	7	3
WBGene00011073	X	10744356	10744562	-	207	26	25	18	23	28	23	5	31	24	41	35	18	11	14
WBGene00011075	X	10751666	10751766	-	101	0	0	1	0	0	0	0	0	0	0	0	0	0	0
WBGene00011074	X	10757994	10758140	+	147	8	5	8	5	23	11	8	21	28	21	34	18	15	5
WBGene00004862	X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X	10781506;10781506;10781506;10781506;10781646;10781646;10781646;10781646;10781940;10782133;10782318;10782387;10782387;10782387;10782387;10782387;10782387;10782387	10781598;10781598;10781598;10781598;10782713;10781890;10781890;10781889;10782081;10782269;10782763;10782973;10782973;10782973;10782973;10782962;10782973;10782973	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	1421	690	1073	779	804	805	719	573	1242	938	1007	984	682	646	613
WBGene00011460	X	10789552	10789700	+	149	0	0	0	0	0	0	1	0	0	0	0	0	0	1
WBGene00011462	X;X;X	10789628;10789628;10789628	10789681;10789681;10789681	-;-;-	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WBGene00011463	X	10792903	10792995	-	93	3	10	1	8	19	10	4	13	13	4	10	4	6	4
WBGene00004036	X;X;X;X;X;X	10794852;10795747;10796145;10796145;10796145;10796145	10795069;10795949;10796446;10796446;10796446;10796446	-;-;-;-;-;-	723	40	64	46	55	91	103	54	157	144	151	159	95	61	77
WBGene00009283	X	10805416	10805433	+	18	0	4	2	1	2	0	1	2	0	1	4	1	0	0
WBGene00001495	X;X	10819442;10822458	10819500;10822774	-;-	376	0	0	0	1	0	2	0	1	5	0	0	0	1	0
WBGene00007317	X	10842658	10842968	-	311	112	145	98	104	151	108	128	109	114	97	100	85	67	63
WBGene00003999	X;X	10854320;10854320	10854380;10854380	-;-	61	17	24	28	24	59	50	7	4	2	9	11	0	2	0
WBGene00004002	X	10859351	10859509	-	159	2	3	2	0	5	4	1	1	1	0	0	0	1	0
WBGene00004000	X;X;X;X	10871181;10871181;10871181;10871181	10871345;10871345;10871345;10871345	-;-;-;-	165	9	8	6	9	36	25	6	4	6	6	5	2	1	1
WBGene00164971	X	10883164	10883371	+	208	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WBGene00009816	X	10889041	10889156	-	116	0	1	0	0	3	0	1	0	4	0	0	1	0	0
WBGene00009813	X	10893567	10893688	-	122	141	209	149	163	267	294	126	813	743	755	758	382	318	346
WBGene00009812	X	10897678	10898026	-	349	211	255	171	208	274	243	152	268	299	307	304	143	106	131
WBGene00009818	X	10904987	10905107	+	121	23	25	23	22	30	17	6	55	44	54	63	27	12	15
WBGene00009819	X;X;X;X	10905181;10905181;10905181;10905181	10905386;10905386;10905386;10905386	-;-;-;-	206	14	12	4	14	19	7	5	25	10	9	17	7	2	5
WBGene00009820	X	10912118	10912427	-	310	8	7	11	11	19	17	1	25	15	16	20	10	11	11
WBGene00000961	X;X	10920533;10920997	10921231;10921231	-;-	699	149	242	140	174	235	174	224	294	212	275	246	171	171	126
WBGene00011879	X	10938197	10938341	-	145	5	2	5	4	3	5	2	8	3	14	6	2	5	1
WBGene00011880	X	10945160	10945466	-	307	33	71	34	60	142	71	74	30	60	43	49	13	16	26
WBGene00010717	X	10950708	10950856	-	149	10	27	15	16	16	8	5	13	9	9	10	2	4	10
WBGene00003943	X	10958060	10958236	+	177	147	223	146	183	96	94	81	159	87	182	141	89	65	55
WBGene00003757	X	10959169	10959178	+	10	0	4	1	0	12	3	1	14	8	10	18	3	3	2
WBGene00010715	X	10960846	10960937	+	92	0	0	0	0	1	0	0	0	0	0	1	0	0	0
WBGene00010716	X	10969781	10969898	+	118	2	0	2	4	4	3	0	8	8	7	6	6	2	2
WBGene00164969	X	10967302	10967376	-	75	1	1	0	0	2	0	0	1	0	1	3	0	1	2
WBGene00004257	X	10972172	10972271	-	100	5	5	7	9	7	11	0	21	12	28	21	6	4	5
WBGene00006897	X;X	10987894;10987894	10987928;10987928	+;+	35	1	1	0	1	0	0	0	0	0	0	0	0	0	0
WBGene00006896	X	10997367	10997846	+	480	38	47	29	36	31	35	51	38	25	31	29	37	36	35
WBGene00010335	X	10998004	10998074	-	71	2	2	2	3	6	10	2	10	16	9	19	3	3	5
WBGene00000750	X	10999742	10999839	-	98	9	7	1	4	4	7	1	5	5	9	8	10	4	0
WBGene00010334	X;X;X	11004984;11005001;11005024	11005041;11005005;11005041	-;-;-	58	2	2	0	2	0	1	0	1	3	4	0	2	1	0
WBGene00010225	X;X	11008266;11008268	11008376;11008376	-;-	111	85	135	100	87	126	78	29	235	156	230	212	100	72	55
WBGene00001184	X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X	11021894;11021894;11021894;11021894;11021894;11021894;11021894;11021894;11021894;11021894;11021894;11021894;11021894;11021894;11021894;11021894;11021894;11021894;11021894;11021894;11022130;11022130;11022162;11022162;11022162;11022162;11022380;11022380;11022380;11022380;11022380;11022380;11022380;11022380;11022380;11022380;11022380;11022380;11022380;11022380;11022380;11022380;11022380;11022380;11022380;11022380;11022402;11022402;11022402;11022953;11022953;11022953;11022953;11022953;11022953;11022953;11022953;11022953;11022953;11022953;11022953;11022953;11022953;11022953;11022953;11022953;11022953;11022953;11022953;11022953;11022953;11023107;11023107;11023107;11023107;11023107;11023107;11023107;11023107;11023107;11023107;11023107;11023107;11023107;11023107;11023107;11023107;11023107;11023107;11023107;11023150;11023150;11023150;11023150	11021943;11022106;11021943;11021943;11021943;11021943;11022106;11021943;11021943;11021943;11022068;11022068;11021943;11022068;11022106;11021943;11021943;11022106;11022068;11021943;11022205;11022205;11022205;11022205;11022205;11022205;11022461;11022461;11022461;11022461;11022460;11022461;11022461;11022460;11022461;11022461;11022461;11022461;11022461;11022461;11022460;11022461;11022461;11022461;11022461;11022460;11022461;11022461;11023045;11023045;11023045;11023045;11023395;11023045;11023045;11023395;11023045;11023045;11023045;11023045;11023045;11023045;11023395;11023045;11023045;11023045;11023045;11023045;11023395;11023045;11023045;11023421;11023421;11023389;11023389;11023369;11023369;11023389;11023421;11023421;11023389;11023391;11023421;11023421;11023369;11023192;11023421;11023421;11023369;11023192;11023368;11023368;11023368;11023368	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	1331	180	247	202	224	240	214	204	405	319	377	353	262	219	215
WBGene00002261	X;X;X;X;X;X;X;X	11039961;11039961;11039961;11039961;11040043;11040043;11040043;11040043	11039966;11039966;11039966;11039966;11040612;11040605;11040605;11040612	+;+;+;+;+;+;+;+	576	418	644	402	497	653	480	397	1020	846	1095	955	449	406	344
WBGene00007483	X	11041032	11041099	-	68	1	1	0	1	3	2	0	2	1	3	0	0	0	0
WBGene00000522	X;X	11049171;11049171	11049271;11049271	+;+	101	166	182	124	135	222	181	85	63	48	30	48	29	23	22
WBGene00007482	X	11056800	11056970	+	171	1	6	1	2	4	5	2	1	0	3	4	0	0	4
WBGene00012261	X	11059545	11059794	+	250	0	0	13	2	3	0	1	1	2	0	1	2	2	3
WBGene00012255	X;X	11061631;11061631	11061868;11061868	+;+	238	1	0	0	1	2	0	0	1	0	0	2	0	0	1
WBGene00012256	X	11064201	11064539	+	339	0	0	6	0	0	0	1	0	0	0	1	0	0	0
WBGene00012257	X	11066561	11066811	+	251	2	0	5	0	0	1	0	1	1	3	1	2	1	0
WBGene00000166	X	11071778	11071925	+	148	0	4	2	4	10	4	1	13	8	21	10	3	3	6
WBGene00012258	X;X;X	11075777;11075777;11075777	11076043;11076043;11075961	+;+;+	267	76	121	76	106	119	128	91	145	116	125	137	85	82	89
WBGene00194793	X	11079299	11079310	-	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WBGene00012259	X	11087210	11087474	+	265	19	26	14	16	16	10	3	17	24	20	18	8	10	8
WBGene00012260	X	11084018	11084217	-	200	7	13	7	3	10	7	2	10	10	6	11	6	4	4
WBGene00044153	X	11090660	11090679	+	20	0	0	1	0	1	0	0	0	0	0	0	0	0	0
WBGene00195208	X	11097081	11097100	-	20	0	0	0	0	0	1	0	2	3	2	0	1	0	1
WBGene00012217	X;X	11102587;11102587	11102683;11102683	-;-	97	1	0	0	0	3	3	0	0	3	2	0	1	0	0
WBGene00011140	X	11109224	11109316	+	93	4	6	2	2	15	5	7	42	20	46	36	11	18	7
WBGene00001690	X;X;X;X;X;X	11115671;11115671;11115671;11115671;11115750;11115750	11115701;11115887;11115701;11115887;11115841;11115841	+;+;+;+;+;+	217	2	1	1	2	5	1	1	7	5	7	7	2	2	1
WBGene00011141	X	11116107	11116197	-	91	6	18	10	6	16	6	3	19	19	13	21	8	3	8
WBGene00011139	X	11118959	11119184	-	226	20	14	15	18	12	16	12	30	18	22	27	22	18	20
WBGene00044330	X	11121916	11122596	-	681	113	195	133	136	188	150	194	297	226	281	283	172	155	140
WBGene00007327	X	11142971	11143053	-	83	2	2	0	3	4	1	1	1	1	0	0	0	0	1
WBGene00007326	X	11157544	11157643	+	100	0	1	2	1	1	2	0	3	0	3	0	0	1	1
WBGene00007325	X	11163687	11164006	+	320	0	0	0	1	0	2	0	0	1	0	2	0	0	0
WBGene00008735	X;X	11163958;11163958	11164078;11164078	-;-	121	8	7	5	6	15	15	2	4	7	5	5	3	4	2
WBGene00008736	X	11181150	11181272	+	123	0	1	1	2	5	1	0	5	3	2	0	1	1	5
WBGene00008737	X	11187472	11187520	+	49	4	5	5	5	5	1	0	2	3	3	7	1	1	1
WBGene00007938	X	11192485	11192831	-	347	0	0	0	0	0	1	1	0	0	0	0	0	0	0
WBGene00000751	X	11200377	11200464	+	88	0	0	0	1	0	0	0	0	0	0	1	0	0	0
WBGene00000752	X	11202443	11202488	+	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WBGene00007945	X	11202476	11202578	-	103	4	5	1	2	10	5	2	14	5	10	15	7	4	1
WBGene00002029	X	11204117	11204455	-	339	17	36	20	26	43	35	20	39	42	38	43	23	33	23
WBGene00007939	X	11207250	11207487	-	238	3	10	4	3	5	4	1	14	26	21	21	13	5	6
WBGene00007941	X	11210107	11210894	-	788	86	109	82	59	67	87	104	79	68	95	74	54	46	44
WBGene00007942	X;X;X;X;X;X	11218030;11218030;11218030;11218301;11218301;11218301	11218155;11218155;11218155;11218305;11218305;11218305	+;+;+;+;+;+	131	32	27	24	36	47	23	11	89	82	68	74	24	18	23
WBGene00007943	X	11218135	11218476	-	342	23	20	12	26	35	23	31	45	54	54	58	19	18	23
WBGene00007944	X	11229213	11229806	-	594	47	45	40	53	89	54	30	114	80	84	112	41	37	41
WBGene00007266	X;X	11259982;11259982	11260225;11260225	+;+	244	7	13	12	8	23	22	9	36	37	48	50	13	25	15
WBGene00007267	X	11265890	11266324	+	435	126	208	124	160	140	117	122	129	123	119	146	83	81	73
WBGene00002050	X;X;X;X;X;X	11275344;11275344;11275344;11275344;11275344;11275344	11275482;11275482;11275482;11275482;11275482;11275482	+;+;+;+;+;+	139	39	65	49	41	151	116	109	64	39	73	43	29	24	36
WBGene00009529	X	11278401	11278691	-	291	30	117	46	63	154	102	58	66	130	64	119	49	45	42
WBGene00194663	X	11280619	11280812	-	194	0	0	0	0	1	1	0	0	3	0	0	0	0	0
WBGene00009531	X	11286443	11286715	-	273	22	39	27	23	89	55	25	71	49	90	60	40	29	43
WBGene00002124	X;X	11294962;11295007	11295182;11295182	-;-	221	2	7	7	3	12	13	11	0	3	0	0	1	0	0
WBGene00008586	X	11298036	11298251	-	216	13	17	4	8	17	16	5	29	23	27	19	15	12	8
WBGene00008587	X	11301914	11302094	+	181	11	15	5	15	13	12	7	18	11	19	19	6	2	8
WBGene00008585	X	11302074	11302293	-	220	27	45	30	28	45	18	8	22	24	26	20	15	9	12
WBGene00006922	X	11308162	11308400	+	239	8	19	13	16	16	17	4	24	21	9	19	9	4	4
WBGene00008588	X	11308864	11308902	-	39	5	4	2	7	4	5	0	1	1	2	1	3	1	0
WBGene00008589	X	11317946	11318036	+	91	11	37	15	15	35	42	7	33	52	41	29	17	16	19
WBGene00013976	X	11321013	11321085	+	73	0	0	0	0	0	0	0	2	2	5	4	3	2	0
WBGene00000212	X	11321079	11321154	-	76	4	6	7	1	1	0	0	14	13	19	13	2	5	2
WBGene00000040	X;X	11343163;11343163	11343327;11343568	+;+	406	36	40	34	28	41	48	13	119	90	148	105	79	50	56
WBGene00003843	X;X	11349920;11350135	11349955;11350244	+;+	146	8	13	12	9	18	18	5	15	11	21	12	11	4	5
WBGene00003997	X;X	11357008;11357008	11357094;11357094	+;+	87	2	4	1	3	4	3	2	8	4	10	8	3	0	3
WBGene00003998	X;X	11363910;11363910	11364049;11364049	+;+	140	3	1	3	1	26	16	14	2	3	6	3	7	2	0
WBGene00009632	X;X;X	11370670;11374024;11374024	11370698;11374358;11374346	+;+;+	364	131	235	156	157	181	185	221	262	198	259	252	198	154	146
WBGene00006584	X	11375887	11376160	-	274	354	397	372	334	563	474	165	881	629	892	769	383	301	263
WBGene00008571	X;X	11392408;11392408	11392779;11392779	+;+	372	21	48	31	44	41	41	39	70	55	85	57	30	35	27
WBGene00004197	X	11394569	11394619	+	51	1	1	5	5	4	4	2	7	7	13	7	3	10	4
WBGene00004831	X;X;X;X;X;X;X;X;X	11394605;11394605;11394605;11394605;11394605;11394605;11394605;11394605;11394605	11394698;11394698;11394698;11394698;11394698;11394698;11394698;11394698;11394698	-;-;-;-;-;-;-;-;-	94	8	15	15	6	16	12	3	22	15	34	22	6	7	3
WBGene00008572	X;X;X;X;X;X;X;X;X;X;X	11407054;11407054;11407054;11407058;11407058;11407058;11407058;11407058;11407058;11407058;11407058	11407157;11407157;11407157;11407157;11407157;11407157;11407157;11407157;11407157;11407157;11407157	-;-;-;-;-;-;-;-;-;-;-	104	248	301	217	253	1129	818	304	243	211	247	283	132	64	98
WBGene00003970	X	11410181	11410574	-	394	57	80	48	60	81	36	21	67	79	70	85	34	25	17
WBGene00009777	X	11416653	11416743	-	91	1	0	1	1	0	1	0	1	0	1	2	3	1	0
WBGene00045253	X	11419108	11419243	-	136	9	18	2	9	7	6	10	3	16	18	23	5	7	9
WBGene00002037	X;X;X;X;X;X;X;X	11420474;11420474;11420474;11420474;11420477;11420477;11420477;11420477	11420742;11420742;11420742;11420742;11420742;11420742;11420742;11420742	-;-;-;-;-;-;-;-	269	39	45	26	39	32	39	28	87	59	80	72	51	38	26
WBGene00009842	X	11444424	11444645	-	222	83	109	52	72	162	150	146	103	67	110	100	57	61	57
WBGene00009843	X	11451617	11452037	-	421	33	38	35	37	88	64	56	227	133	241	212	76	101	69
WBGene00003003	X;X	11484268;11484268	11484368;11484368	+;+	101	88	151	92	115	106	96	47	119	100	148	123	56	68	44
WBGene00004994	X	11488155	11488178	+	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WBGene00012018	X	11491087	11491164	-	78	42	59	47	49	31	28	8	197	136	196	151	94	62	75
WBGene00009257	X	11509360	11509432	+	73	0	5	3	4	1	0	1	4	3	1	4	2	0	1
WBGene00009258	X	11509446	11509461	-	16	4	1	0	1	3	2	0	8	6	6	11	6	7	9
WBGene00009259	X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X	11511558;11511558;11511558;11511558;11511558;11511558;11511558;11511558;11511558;11511621;11511621;11511621;11511669;11511669;11511669;11512852;11512852	11511737;11511737;11511737;11511737;11511737;11511737;11511737;11511737;11511737;11511652;11511652;11511652;11511737;11511737;11511737;11512962;11512962	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	291	225	312	231	252	104	76	54	151	115	168	154	99	95	98
WBGene00004746	X;X	11533125;11533125	11533450;11533450	+;+	326	6	17	7	18	9	7	4	28	18	27	20	10	13	9
WBGene00007957	X;X	11536368;11536368	11536556;11536574	+;+	207	21	47	21	18	83	42	13	41	44	45	92	36	24	46
WBGene00007958	X;X	11537008;11537008	11537122;11537124	+;+	117	107	206	112	104	224	183	30	323	304	308	321	122	104	86
WBGene00007955	X;X	11545091;11545116	11545409;11545409	-;-	319	117	208	146	126	181	196	153	199	179	220	214	106	81	80
WBGene00003239	X;X	11550185;11550185	11550740;11550382	+;+	556	125	163	125	158	222	168	92	193	128	167	193	79	76	55
WBGene00007959	X;X;X	11559650;11559650;11559650	11559858;11559858;11559858	+;+;+	209	15	20	8	6	22	22	6	26	24	27	36	6	14	12
WBGene00002975	X	11563587	11563697	+	111	0	7	1	0	2	2	0	4	7	4	10	3	0	1
WBGene00007956	X	11569314	11569531	+	218	18	24	14	18	20	21	9	15	34	30	17	5	6	6
WBGene00001490	X;X	11580838;11584961	11581763;11585126	+;+	1092	72	98	97	89	121	102	77	164	159	158	155	64	68	66
WBGene00009929	X	11589658	11589757	+	100	1	0	1	0	0	1	1	2	2	0	4	1	1	0
WBGene00009930	X	11589686	11590291	-	606	52	106	63	73	113	59	73	163	144	137	143	68	84	64
WBGene00001502	X;X;X;X;X;X;X	11603709;11603709;11603711;11603733;11603881;11604066;11604277	11604052;11604052;11604052;11603749;11604052;11604211;11604459	-;-;-;-;-;-;-	673	3705	6533	4345	4835	5479	5406	7138	4038	3868	4878	3594	4228	3500	3785
WBGene00006068	X	11636337	11636508	+	172	19	20	27	20	37	24	26	48	30	39	25	17	15	18
WBGene00006066	X;X	11647034;11647034	11647425;11647291	+;+	392	140	212	157	130	227	225	249	325	272	332	312	178	182	179
WBGene00011446	X;X	11648083;11648083	11648196;11648196	+;+	114	105	141	135	106	307	215	105	329	296	493	391	222	204	184
WBGene00011441	X	11653570	11653937	-	368	39	78	57	58	103	95	46	113	84	98	123	64	48	32
WBGene00011440	X	11659510	11659729	-	220	41	47	16	28	39	27	9	57	46	38	34	20	23	19
WBGene00011444	X	11671925	11672309	+	385	29	62	24	38	47	47	36	94	69	80	59	42	32	25
WBGene00011447	X	11677022	11677090	+	69	2	7	1	6	7	5	1	7	7	7	9	10	3	4
WBGene00011445	X;X	11677515;11677515	11677604;11677604	-;-	90	0	1	0	6	3	6	0	4	1	5	13	2	3	0
WBGene00001981	X	11685646	11685778	+	133	1	0	0	0	0	0	0	0	0	0	0	0	0	0
WBGene00008085	X	11695593	11695750	+	158	8	6	6	11	15	6	1	17	16	15	19	7	8	4
WBGene00008084	X	11704292	11704500	+	209	0	1	0	0	0	0	2	3	3	3	1	2	1	0
WBGene00043985	X;X;X	11707903;11707969;11708267	11708140;11708268;11708268	-;-;-	366	13	19	7	18	21	7	10	38	24	19	27	14	19	14
WBGene00000753	X	11711307	11711377	-	71	0	0	0	0	0	1	0	0	0	0	0	0	0	0
WBGene00008089	X;X;X;X	11713240;11713241;11714790;11714790	11713394;11713394;11715143;11715143	-;-;-;-	509	57	110	99	69	210	164	121	208	202	225	173	106	93	99
WBGene00008369	X	11721724	11721972	-	249	16	17	12	21	15	21	4	39	23	23	33	11	5	7
WBGene00001790	X	11726271	11726493	-	223	58	68	47	43	42	46	5	87	106	121	74	28	28	29
WBGene00008367	X	11728744	11728891	+	148	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WBGene00008368	X	11729586	11729862	-	277	20	34	14	12	28	21	9	34	25	24	37	18	23	17
WBGene00008045	X	11756543	11756762	+	220	5	11	11	8	14	11	4	28	17	30	32	6	4	6
WBGene00008047	X	11764245	11764535	+	291	0	2	0	0	0	1	0	0	2	0	3	1	1	0
WBGene00006654	X;X	11764456;11764456	11764666;11764666	-;-	211	2	0	2	5	1	4	0	7	1	4	3	2	2	1
WBGene00004682	X	11803273	11803656	+	384	150	240	132	188	171	156	117	216	253	200	169	127	126	110
WBGene00007937	X	11805272	11805306	+	35	0	0	1	0	1	0	0	1	1	0	0	1	0	2
WBGene00007935	X;X;X	11805378;11805378;11805378	11805977;11805977;11805977	-;-;-	600	41	59	28	52	16	14	5	2	6	2	1	4	1	0
WBGene00044079	X;X;X;X	11835883;11835883;11835883;11835883	11836162;11836162;11836162;11836162	+;+;+;+	280	17	34	14	43	66	37	28	45	30	36	44	11	18	18
WBGene00006388	X	11836068	11836196	-	129	3	2	1	0	0	2	1	4	4	1	6	1	0	1
WBGene00010064	X	11845111	11845337	+	227	2	2	5	1	2	6	2	4	1	6	3	0	2	0
WBGene00045251	X	11847856	11847917	-	62	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WBGene00010065	X	11849392	11849459	-	68	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WBGene00006965	X	11853464	11853729	+	266	4	7	13	7	18	10	2	17	9	20	24	7	6	9
WBGene00010068	X	11853818	11853834	-	17	1	1	0	1	2	0	0	1	0	3	1	0	0	0
WBGene00003219	X	11861895	11862373	+	479	3	0	0	4	2	6	2	10	2	1	2	1	0	5
WBGene00010066	X	11866737	11866827	+	91	1	0	1	0	3	3	1	0	4	1	1	0	1	0
WBGene00010067	X	11867971	11868115	-	145	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WBGene00013391	X	11879110	11879162	-	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WBGene00013392	X;X;X	11881173;11881173;11881249	11881226;11881226;11881264	+;+;+	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WBGene00013393	X	11882144	11882192	-	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WBGene00013394	X	11883980	11884043	+	64	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WBGene00045252	X	11909391	11909534	-	144	0	10	2	6	8	4	2	12	12	17	14	9	11	5
WBGene00013402	X	11923118	11923138	+	21	1	0	0	0	2	0	0	1	0	2	1	1	0	1
WBGene00010119	X	11926981	11927032	+	52	0	1	0	0	1	1	0	2	2	5	3	0	0	0
WBGene00011614	X	11944313	11944603	-	291	15	14	12	16	17	17	14	24	24	32	28	8	10	5
WBGene00011615	X	11951707	11951893	+	187	4	6	1	2	8	4	2	5	3	6	8	3	4	0
WBGene00011616	X	11956347	11956495	+	149	0	1	0	0	0	0	0	0	3	4	1	0	0	0
WBGene00206466	X	11958377	11958395	+	19	0	0	0	0	3	0	0	0	0	0	0	0	0	0
WBGene00008212	X	11960983	11961509	+	527	1	2	7	2	4	4	8	9	2	5	2	2	4	1
WBGene00268215	X	11961917	11961971	+	55	1	2	1	0	1	1	0	5	0	1	0	0	4	1
WBGene00008205	X;X;X;X;X	11967394;11967394;11967394;11967574;11969655	11967406;11968123;11967406;11968109;11969784	+;+;+;+;+	860	1698	2103	2022	2220	3545	2746	3369	4790	4113	3989	6008	3240	1874	2047
WBGene00012158	X;X;X	12021060;12021060;12021060	12021212;12021212;12021209	+;+;+	153	105	154	95	111	156	99	37	168	199	142	159	90	79	89
WBGene00008206	X	11970030	11970306	-	277	20	18	14	14	20	24	5	50	41	41	59	19	15	16
WBGene00008208	X	11980209	11980252	-	44	0	0	0	0	0	0	0	1	0	4	1	0	0	2
WBGene00008210	X	11991013	11991292	+	280	2	3	3	2	6	0	0	6	1	4	3	1	1	2
WBGene00008211	X	11995783	11995839	+	57	5	3	2	8	6	10	8	24	26	19	28	17	23	19
WBGene00004859	X;X;X;X	11997524;11997527;11997527;11997527	11998021;11997960;11997960;11998021	-;-;-;-	498	118	182	124	149	200	150	80	152	93	109	125	57	51	35
WBGene00012295	X	12014250	12014395	-	146	10	12	12	13	6	7	0	13	4	15	4	3	3	3
WBGene00007115	X;X	12031249;12031498	12031457;12031498	+;+	210	4	16	3	7	8	13	9	14	23	10	15	6	2	9
WBGene00006646	X	12031598	12032152	-	555	11	21	14	7	38	31	17	20	36	21	37	21	11	12
WBGene00007116	X;X	12042593;12042593	12042958;12042958	-;-	366	21	28	17	35	41	42	22	40	43	58	53	39	24	21
WBGene00007594	X	12067385	12067432	+	48	0	0	0	1	1	3	1	1	1	1	3	3	0	0
WBGene00045385	X	12070552	12070563	+	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WBGene00007595	X	12070743	12070876	-	134	5	4	5	5	7	3	0	4	7	5	9	2	0	1
WBGene00012226	X;X;X;X;X	12076553;12076560;12076560;12076748;12076748	12076806;12076696;12076696;12076806;12076806	-;-;-;-;-	254	26	52	37	44	43	37	51	89	88	73	71	66	72	69
